,温度1,温度2,降水量1,風速1,気温,降水量,風速平均,風速最大
2020-08-05 02:30:00,25.2,28.9,0.0,0.0,25.2,0.0,1.8,2.3
2020-08-05 02:40:00,25.2,28.8,0.0,0.0,24.8,0.0,1.8,2.2
2020-08-05 02:50:00,25.3,28.8,0.0,0.0,24.8,0.0,1.6,2.0
2020-08-05 03:00:00,25.5,28.8,0.0,0.0,24.6,0.0,1.5,1.9
2020-08-05 03:10:00,25.5,28.7,0.0,0.0,24.8,0.0,1.2,1.8
2020-08-05 03:20:00,25.4,28.7,0.0,0.0,24.6,0.0,1.3,1.7
2020-08-05 03:30:00,25.2,28.7,0.0,0.0,24.5,0.0,1.3,1.9
2020-08-05 03:40:00,25.1,28.7,0.0,0.0,24.4,0.0,1.9,2.2
2020-08-05 03:50:00,25.2,28.6,0.0,0.0,24.2,0.0,1.7,1.9
2020-08-05 04:00:00,25.1,28.6,0.0,0.0,24.2,0.0,1.7,2.4
2020-08-05 04:10:00,25.1,28.5,0.0,0.0,24.3,0.0,1.4,1.9
2020-08-05 04:20:00,24.4,28.5,0.0,0.0,24.0,0.0,1.1,1.7
2020-08-05 04:30:00,24.4,28.4,0.0,0.0,24.1,0.0,1.6,2.0
2020-08-05 04:40:00,24.6,28.4,0.0,0.0,24.0,0.0,1.5,1.8
2020-08-05 04:50:00,24.6,28.3,0.0,0.0,23.9,0.0,1.6,1.8
2020-08-05 05:00:00,24.9,28.3,0.0,0.0,23.8,0.0,1.8,2.0
2020-08-05 05:10:00,24.5,28.2,0.0,0.0,24.0,0.0,1.7,2.1
2020-08-05 05:20:00,24.6,28.2,0.0,0.0,24.1,0.0,1.4,2.2
2020-08-05 05:30:00,24.8,28.2,0.0,0.0,24.3,0.0,1.6,2.5
2020-08-05 05:40:00,25.5,28.1,0.0,0.0,24.5,0.0,1.5,2.0
2020-08-05 05:50:00,26.5,28.1,0.0,0.0,24.7,0.0,1.7,2.3
2020-08-05 06:00:00,27.0,28.1,0.0,0.0,24.8,0.0,1.8,2.5
2020-08-05 06:10:00,27.3,28.1,0.0,0.0,25.1,0.0,2.1,2.8
2020-08-05 06:20:00,27.2,28.1,0.0,0.0,25.5,0.0,2.0,2.8
2020-08-05 06:30:00,29.3,28.1,0.0,0.0,26.0,0.0,1.8,2.3
2020-08-05 06:40:00,28.6,28.2,0.0,0.0,26.5,0.0,1.5,2.0
2020-08-05 06:50:00,29.6,28.2,0.0,0.0,26.7,0.0,1.8,2.7
2020-08-05 07:00:00,30.5,28.2,0.0,0.0,27.1,0.0,1.4,2.1
2020-08-05 07:10:00,31.2,28.3,0.0,0.0,27.4,0.0,1.2,1.8
2020-08-05 07:20:00,31.2,28.3,0.0,0.0,27.8,0.0,1.5,2.0
2020-08-05 07:30:00,31.7,28.4,0.0,0.0,27.7,0.0,1.2,1.9
2020-08-05 07:40:00,32.5,28.5,0.0,0.0,27.8,0.0,0.6,1.3
2020-08-05 07:50:00,32.5,28.6,0.0,0.0,28.0,0.0,0.7,1.2
2020-08-05 08:00:00,30.8,28.7,0.0,0.0,28.8,0.0,0.4,1.1
2020-08-05 08:10:00,33.3,28.8,0.0,0.0,28.7,0.0,0.6,1.3
2020-08-05 08:20:00,33.7,28.9,0.0,0.1,28.9,0.0,1.0,2.4
2020-08-05 08:30:00,34.3,29.1,0.0,0.1,29.2,0.0,0.7,1.8
2020-08-05 08:40:00,33.6,29.3,0.0,0.1,29.5,0.0,1.0,2.1
2020-08-05 08:50:00,32.9,29.5,0.0,0.1,29.4,0.0,1.2,2.5
2020-08-05 09:00:00,32.4,29.6,0.0,0.5,29.4,0.0,0.8,2.1
2020-08-05 09:10:00,32.1,29.8,0.0,0.3,30.4,0.0,1.4,2.5
2020-08-05 09:20:00,32.8,30.0,0.0,0.1,29.9,0.0,1.4,2.8
2020-08-05 09:30:00,32.2,30.2,0.0,1.1,29.8,0.0,2.1,3.0
2020-08-05 09:40:00,32.7,30.4,0.0,0.8,30.1,0.0,1.2,2.6
2020-08-05 09:50:00,34.1,30.6,0.0,1.5,30.2,0.0,1.3,2.8
2020-08-05 10:00:00,33.9,30.8,0.0,2.2,30.1,0.0,2.6,3.6
2020-08-05 10:10:00,33.5,31.1,0.0,2.7,30.4,0.0,2.0,3.5
2020-08-05 10:20:00,33.9,31.3,0.0,2.0,31.0,0.0,1.6,2.5
2020-08-05 10:30:00,35.0,31.6,0.0,0.9,30.7,0.0,2.3,3.5
2020-08-05 10:40:00,34.6,31.8,0.0,1.7,30.7,0.0,2.8,4.3
2020-08-05 10:50:00,34.6,32.1,0.0,2.4,31.0,0.0,2.7,4.0
2020-08-05 11:00:00,35.4,32.3,0.0,1.9,30.9,0.0,2.8,3.6
2020-08-05 11:10:00,34.1,32.5,0.0,2.6,31.3,0.0,2.4,3.5
2020-08-05 11:20:00,34.0,32.8,0.0,2.6,31.5,0.0,2.7,4.2
2020-08-05 11:30:00,34.1,33.0,0.0,2.5,31.6,0.0,2.6,3.7
2020-08-05 11:40:00,34.0,33.2,0.0,2.9,31.8,0.0,2.9,4.9
2020-08-05 11:50:00,34.4,33.4,0.0,2.6,32.0,0.0,3.4,6.1
2020-08-05 12:00:00,35.2,33.6,0.0,2.6,31.5,0.0,3.8,6.3
2020-08-05 12:10:00,33.7,33.8,0.0,3.0,32.1,0.0,3.1,5.3
2020-08-05 12:20:00,33.5,34.0,0.0,3.1,31.6,0.0,3.9,6.0
2020-08-05 12:30:00,32.5,34.1,0.0,3.6,31.7,0.0,4.2,6.1
2020-08-05 12:40:00,33.0,34.3,0.0,3.7,31.3,0.0,4.7,7.0
2020-08-05 12:50:00,33.6,34.4,0.0,3.0,31.3,0.0,4.5,5.9
2020-08-05 13:00:00,33.8,34.6,0.0,2.8,31.7,0.0,4.0,6.2
2020-08-05 13:10:00,34.0,34.8,0.0,2.7,31.4,0.0,4.1,5.4
2020-08-05 13:20:00,34.1,34.9,0.0,2.5,31.5,0.0,3.4,5.4
2020-08-05 13:30:00,34.5,35.1,0.0,2.5,32.3,0.0,2.6,4.5
2020-08-05 13:40:00,33.9,35.2,0.0,2.5,32.2,0.0,3.0,5.1
2020-08-05 13:50:00,34.1,35.3,0.0,2.4,32.0,0.0,2.9,5.2
2020-08-05 14:00:00,33.9,35.5,0.0,2.6,32.0,0.0,3.2,5.0
2020-08-05 14:10:00,34.5,35.6,0.0,2.3,32.1,0.0,2.8,4.1
2020-08-05 14:20:00,33.6,35.6,0.0,3.0,31.8,0.0,3.1,5.1
2020-08-05 14:30:00,33.2,35.7,0.0,3.1,32.0,0.0,3.0,5.0
2020-08-05 14:40:00,32.9,35.8,0.0,3.3,31.4,0.0,4.1,6.1
2020-08-05 14:50:00,33.0,35.8,0.0,3.3,30.7,0.0,4.9,6.7
2020-08-05 15:00:00,32.8,35.8,0.0,3.1,30.7,0.0,4.2,6.1
2020-08-05 15:10:00,32.7,35.8,0.0,2.9,30.7,0.0,4.3,6.1
2020-08-05 15:20:00,32.4,35.8,0.0,2.7,30.5,0.0,3.9,6.5
2020-08-05 15:30:00,32.0,35.8,0.0,2.5,30.3,0.0,4.4,6.6
2020-08-05 15:40:00,31.8,35.7,0.0,2.4,30.2,0.0,4.2,6.2
2020-08-05 15:50:00,31.9,35.7,0.0,2.3,30.1,0.0,4.3,6.3
2020-08-05 16:00:00,31.5,35.6,0.0,2.6,30.0,0.0,4.4,6.8
2020-08-05 16:10:00,31.3,35.6,0.0,2.7,30.0,0.0,3.9,6.0
2020-08-05 16:20:00,31.3,35.5,0.0,2.7,29.6,0.0,4.6,6.4
2020-08-05 16:30:00,31.2,35.4,0.0,2.2,29.3,0.0,4.8,6.5
2020-08-05 16:40:00,31.5,35.3,0.0,2.1,29.1,0.0,4.4,6.2
2020-08-05 16:50:00,30.9,35.2,0.0,2.0,29.1,0.0,4.3,6.7
2020-08-05 17:00:00,30.9,35.1,0.0,1.9,28.8,0.0,4.3,6.5
2020-08-05 17:10:00,30.8,34.9,0.0,1.9,28.5,0.0,4.0,6.6
2020-08-05 17:20:00,30.1,34.8,0.0,2.0,28.2,0.0,3.7,5.9
2020-08-05 17:30:00,30.1,34.6,0.0,1.7,28.0,0.0,3.7,4.9
2020-08-05 17:40:00,29.3,34.5,0.0,1.6,27.9,0.0,3.0,4.4
2020-08-05 17:50:00,28.9,34.3,0.0,2.0,27.5,0.0,3.0,4.5
2020-08-05 18:00:00,28.7,34.1,0.0,1.0,27.3,0.0,3.2,5.0
2020-08-05 18:10:00,28.3,33.9,0.0,0.2,27.3,0.0,3.3,4.9
2020-08-05 18:20:00,28.2,33.7,0.0,0.0,27.2,0.0,2.3,3.3
2020-08-05 18:30:00,27.8,33.5,0.0,0.0,27.0,0.0,2.6,3.6
2020-08-05 18:40:00,27.5,33.3,0.0,0.1,27.0,0.0,3.0,3.9
2020-08-05 18:50:00,27.2,33.1,0.0,0.0,26.7,0.0,2.5,3.6
2020-08-05 19:00:00,27.1,33.0,0.0,0.0,26.5,0.0,2.2,3.8
2020-08-05 19:10:00,27.0,32.8,0.0,0.0,26.6,0.0,2.6,3.7
2020-08-05 19:20:00,26.8,32.6,0.0,0.0,26.6,0.0,2.7,4.7
2020-08-05 19:30:00,26.7,32.5,0.0,0.0,26.6,0.0,2.7,4.6
2020-08-05 19:40:00,26.6,32.3,0.0,0.0,26.9,0.0,2.1,3.3
2020-08-05 19:50:00,26.7,32.2,0.0,0.1,26.9,0.0,1.7,2.9
2020-08-05 20:00:00,26.5,32.1,0.0,0.0,26.8,0.0,1.5,2.3
2020-08-05 20:10:00,26.5,31.9,0.0,0.0,26.8,0.0,1.7,2.8
2020-08-05 20:20:00,26.4,31.8,0.0,0.0,26.8,0.0,2.5,3.8
2020-08-05 20:30:00,26.6,31.7,0.0,0.0,26.8,0.0,2.0,3.2
2020-08-05 20:40:00,26.1,31.6,0.0,0.0,26.8,0.0,1.8,2.6
2020-08-05 20:50:00,26.3,31.5,0.0,0.0,26.7,0.0,1.4,2.2
2020-08-05 21:00:00,26.3,31.4,0.0,0.0,26.8,0.0,1.9,3.2
2020-08-05 21:10:00,26.2,31.3,0.0,0.0,26.9,0.0,2.2,3.5
2020-08-05 21:20:00,26.2,31.2,0.0,0.0,26.8,0.0,1.5,2.4
2020-08-05 21:30:00,26.0,31.1,0.0,0.0,26.6,0.0,1.7,2.6
2020-08-05 21:40:00,26.0,31.0,0.0,0.0,26.8,0.0,1.9,2.6
2020-08-05 21:50:00,26.3,30.9,0.0,0.0,26.6,0.0,1.9,2.8
2020-08-05 22:00:00,26.0,30.8,0.0,0.0,26.6,0.0,2.0,3.1
2020-08-05 22:10:00,26.0,30.8,0.0,0.0,26.6,0.0,1.4,2.5
2020-08-05 22:20:00,25.6,30.7,0.0,0.0,26.5,0.0,1.9,3.2
2020-08-05 22:30:00,25.6,30.6,0.0,0.0,26.4,0.0,2.0,3.0
2020-08-05 22:40:00,25.7,30.5,0.0,0.0,26.5,0.0,2.0,3.5
2020-08-05 22:50:00,25.7,30.5,0.0,0.0,26.5,0.0,2.0,3.2
2020-08-05 23:00:00,25.5,30.4,0.0,0.0,26.2,0.0,2.0,3.3
2020-08-05 23:10:00,25.6,30.3,0.0,0.0,26.1,0.0,1.7,3.4
2020-08-05 23:20:00,25.5,30.3,0.0,0.0,26.1,0.0,2.0,3.1
2020-08-05 23:30:00,25.5,30.2,0.0,0.0,25.8,0.0,1.7,2.2
2020-08-05 23:40:00,25.7,30.1,0.0,0.0,25.8,0.0,2.2,2.9
2020-08-05 23:50:00,25.8,30.1,0.0,0.0,25.5,0.0,2.4,3.0
2020-08-06 00:00:00,25.4,30.0,0.0,0.0,25.4,0.0,2.2,2.8
2020-08-06 00:10:00,25.4,29.9,0.0,0.0,25.4,0.0,2.1,2.7
2020-08-06 00:20:00,24.9,29.9,0.0,0.0,25.4,0.0,1.9,2.5
2020-08-06 00:30:00,24.9,29.8,0.0,0.0,25.3,0.0,1.9,2.3
2020-08-06 00:40:00,25.0,29.7,0.0,0.0,25.2,0.0,1.6,2.2
2020-08-06 00:50:00,25.0,29.7,0.0,0.0,25.1,0.0,1.1,1.4
2020-08-06 01:00:00,25.1,29.6,0.0,0.0,25.2,0.0,1.2,1.4
2020-08-06 01:10:00,25.3,29.6,0.0,0.0,25.1,0.0,1.0,1.4
2020-08-06 01:20:00,24.7,29.5,0.0,0.0,25.1,0.0,0.9,1.2
2020-08-06 01:30:00,24.9,29.5,0.0,0.0,24.9,0.0,1.0,1.8
2020-08-06 01:40:00,25.0,29.4,0.0,0.0,24.9,0.0,1.4,1.8
2020-08-06 01:50:00,24.8,29.4,0.0,0.0,24.9,0.0,1.4,1.9
2020-08-06 02:00:00,24.9,29.3,0.0,0.0,24.8,0.0,1.6,1.9
2020-08-06 02:10:00,24.8,29.3,0.0,0.0,24.9,0.0,1.6,1.9
2020-08-06 02:20:00,24.9,29.2,0.0,0.0,25.1,0.0,1.4,1.8
2020-08-06 02:30:00,24.8,29.2,0.0,0.0,24.9,0.0,1.5,1.9
2020-08-06 02:40:00,24.9,29.1,0.0,0.0,24.8,0.0,1.3,1.8
2020-08-06 02:50:00,24.9,29.1,0.0,0.0,24.6,0.0,1.3,1.7
2020-08-06 03:00:00,24.7,29.0,0.0,0.0,24.7,0.0,1.6,2.3
2020-08-06 03:10:00,24.6,29.0,0.0,0.0,24.6,0.0,1.7,2.1
2020-08-06 03:20:00,24.7,28.9,0.0,0.0,24.7,0.0,1.6,2.0
2020-08-06 03:30:00,24.6,28.9,0.0,0.0,24.5,0.0,1.5,1.7
2020-08-06 03:40:00,24.6,28.8,0.0,0.0,24.4,0.0,1.7,1.9
2020-08-06 03:50:00,24.6,28.8,0.0,0.0,24.2,0.0,1.6,2.3
2020-08-06 04:00:00,24.8,28.8,0.0,0.0,24.3,0.0,1.7,2.1
2020-08-06 04:10:00,24.6,28.7,0.0,0.0,24.3,0.0,1.8,2.1
2020-08-06 04:20:00,24.5,28.7,0.0,0.0,24.3,0.0,1.8,2.2
2020-08-06 04:30:00,24.6,28.6,0.0,0.0,24.3,0.0,2.1,2.7
2020-08-06 04:40:00,24.5,28.6,0.0,0.0,24.5,0.0,2.0,2.6
2020-08-06 04:50:00,24.5,28.6,0.0,0.0,24.5,0.0,1.9,2.5
2020-08-06 05:00:00,24.5,28.5,0.0,0.0,24.2,0.0,2.1,2.8
2020-08-06 05:10:00,24.7,28.5,0.0,0.1,24.4,0.0,2.2,3.1
2020-08-06 05:20:00,24.7,28.5,0.0,0.0,24.5,0.0,2.0,2.4
2020-08-06 05:30:00,24.8,28.4,0.0,0.1,24.5,0.0,1.8,2.3
2020-08-06 05:40:00,25.2,28.4,0.0,0.1,24.7,0.0,1.6,2.0
2020-08-06 05:50:00,25.3,28.4,0.0,0.0,24.9,0.0,1.7,2.4
2020-08-06 06:00:00,25.6,28.4,0.0,0.0,24.9,0.0,2.2,3.1
2020-08-06 06:10:00,26.0,28.4,0.0,0.2,25.1,0.0,2.0,3.2
2020-08-06 06:20:00,26.4,28.4,0.0,0.3,25.3,0.0,2.1,2.9
2020-08-06 06:30:00,26.9,28.5,0.0,0.4,25.5,0.0,1.9,2.7
2020-08-06 06:40:00,27.2,28.5,0.0,0.5,25.8,0.0,1.9,2.4
2020-08-06 06:50:00,27.5,28.6,0.0,0.2,26.1,0.0,1.9,2.4
2020-08-06 07:00:00,27.1,28.6,0.0,0.9,26.3,0.0,1.7,2.5
2020-08-06 07:10:00,27.2,28.7,0.0,0.4,26.8,0.0,1.5,2.5
2020-08-06 07:20:00,27.5,28.7,0.0,1.1,27.0,0.0,1.8,2.8
2020-08-06 07:30:00,27.4,28.8,0.0,0.7,27.5,0.0,1.9,3.2
2020-08-06 07:40:00,27.8,28.9,0.0,1.0,27.7,0.0,2.3,3.6
2020-08-06 07:50:00,28.2,29.0,0.0,1.2,27.9,0.0,2.6,4.2
2020-08-06 08:00:00,29.4,29.0,0.0,1.1,28.5,0.0,2.4,4.3
2020-08-06 08:10:00,28.8,29.2,0.0,1.1,27.9,0.0,2.4,3.8
2020-08-06 08:20:00,30.9,29.3,0.0,2.0,28.6,0.0,2.1,3.7
2020-08-06 08:30:00,31.3,29.4,0.0,2.4,28.8,0.0,2.0,3.4
2020-08-06 08:40:00,32.1,29.5,0.0,2.0,29.4,0.0,2.1,4.0
2020-08-06 08:50:00,31.2,29.7,0.0,2.0,28.7,0.0,2.0,3.4
2020-08-06 09:00:00,31.3,29.9,0.0,2.0,30.0,0.0,2.7,4.1
2020-08-06 09:10:00,32.8,30.1,0.0,2.1,30.2,0.0,2.8,4.4
2020-08-06 09:20:00,32.1,30.3,0.0,1.9,30.3,0.0,2.7,4.7
2020-08-06 09:30:00,32.1,30.6,0.0,1.8,30.4,0.0,2.4,3.8
2020-08-06 09:40:00,33.5,30.8,0.0,2.0,30.5,0.0,2.1,4.5
2020-08-06 09:50:00,33.3,31.0,0.0,2.3,30.6,0.0,1.9,4.1
2020-08-06 10:00:00,33.8,31.2,0.0,1.7,30.0,0.0,2.2,4.2
2020-08-06 10:10:00,32.8,31.5,0.0,1.9,30.6,0.0,3.2,5.7
2020-08-06 10:20:00,34.2,31.7,0.0,1.8,31.2,0.0,2.2,4.6
2020-08-06 10:30:00,33.7,32.0,0.0,1.8,30.9,0.0,2.4,4.3
2020-08-06 10:40:00,34.2,32.2,0.0,1.8,30.7,0.0,2.7,4.8
2020-08-06 10:50:00,33.0,32.5,0.0,2.0,30.8,0.0,3.6,6.0
2020-08-06 11:00:00,33.5,32.8,0.0,2.4,30.9,0.0,2.6,4.5
2020-08-06 11:10:00,32.7,33.1,0.0,2.3,31.4,0.0,2.6,5.0
2020-08-06 11:20:00,34.4,33.3,0.0,1.7,31.5,0.0,2.7,5.2
2020-08-06 11:30:00,33.8,33.6,0.0,1.8,31.3,0.0,2.7,5.5
2020-08-06 11:40:00,33.9,33.8,0.0,2.0,31.1,0.0,3.5,5.8
2020-08-06 11:50:00,33.2,34.0,0.0,1.8,31.2,0.0,3.3,5.4
2020-08-06 12:00:00,33.6,34.2,0.0,2.4,31.8,0.0,2.8,4.7
2020-08-06 12:10:00,32.8,34.5,0.0,2.6,31.6,0.0,3.1,6.4
2020-08-06 12:20:00,34.0,34.7,0.0,2.6,32.4,0.0,3.3,5.1
2020-08-06 12:30:00,33.5,34.9,0.0,2.8,32.3,0.0,2.3,4.1
2020-08-06 12:40:00,32.9,35.1,0.0,2.7,32.2,0.0,2.1,4.6
2020-08-06 12:50:00,33.5,35.3,0.0,2.8,31.9,0.0,2.4,4.7
2020-08-06 13:00:00,33.6,35.5,0.0,2.6,31.8,0.0,2.9,5.1
2020-08-06 13:10:00,34.1,35.7,0.0,2.6,31.7,0.0,3.5,6.0
2020-08-06 13:20:00,33.9,35.9,0.0,2.6,31.5,0.0,3.9,5.9
2020-08-06 13:30:00,33.4,36.0,0.0,2.8,31.8,0.0,3.2,6.3
2020-08-06 13:40:00,33.5,36.1,0.0,3.0,31.4,0.0,3.9,5.7
2020-08-06 13:50:00,33.1,36.2,0.0,2.9,31.6,0.0,3.2,5.7
2020-08-06 14:00:00,33.9,36.3,0.0,2.4,31.5,0.0,3.3,5.7
2020-08-06 14:10:00,33.5,36.3,0.0,2.4,31.2,0.0,3.3,5.9
2020-08-06 14:20:00,33.2,36.4,0.0,2.4,31.3,0.0,3.2,5.3
2020-08-06 14:30:00,33.4,36.5,0.0,2.6,31.4,0.0,3.1,6.0
2020-08-06 14:40:00,33.2,36.5,0.0,2.3,31.2,0.0,3.3,5.9
2020-08-06 14:50:00,32.7,36.5,0.0,3.0,31.2,0.0,3.1,4.8
2020-08-06 15:00:00,32.5,36.5,0.0,2.9,31.3,0.0,3.5,5.0
2020-08-06 15:10:00,32.2,36.6,0.0,3.1,30.8,0.0,4.2,6.1
2020-08-06 15:20:00,32.6,36.6,0.0,2.7,30.3,0.0,4.7,7.7
2020-08-06 15:30:00,32.3,36.6,0.0,2.9,30.1,0.0,5.0,7.6
2020-08-06 15:40:00,32.1,36.5,0.0,3.1,29.7,0.0,5.4,8.1
2020-08-06 15:50:00,31.8,36.5,0.0,3.2,29.9,0.0,4.9,6.9
2020-08-06 16:00:00,31.9,36.4,0.0,3.7,29.6,0.0,4.8,7.6
2020-08-06 16:10:00,31.1,36.3,0.0,3.4,29.5,0.0,4.4,6.8
2020-08-06 16:20:00,31.3,36.2,0.0,2.8,29.2,0.0,4.9,7.5
2020-08-06 16:30:00,31.4,36.0,0.0,2.4,29.1,0.0,4.6,6.9
2020-08-06 16:40:00,30.9,35.9,0.0,2.4,28.9,0.0,4.8,6.8
2020-08-06 16:50:00,30.6,35.8,0.0,2.3,28.9,0.0,4.2,6.9
2020-08-06 17:00:00,30.5,35.6,0.0,2.1,28.7,0.0,3.5,6.2
2020-08-06 17:10:00,30.3,35.4,0.0,2.3,28.6,0.0,4.3,6.5
2020-08-06 17:20:00,29.5,35.2,0.0,2.5,28.1,0.0,3.9,5.6
2020-08-06 17:30:00,29.3,35.0,0.0,2.5,27.5,0.0,3.8,5.5
2020-08-06 17:40:00,28.4,34.8,0.0,2.2,27.4,0.0,4.0,6.3
2020-08-06 17:50:00,28.2,34.6,0.0,2.1,27.2,0.0,3.2,5.4
2020-08-06 18:00:00,27.9,34.3,0.0,1.7,26.9,0.0,2.3,3.3
2020-08-06 18:10:00,27.6,34.1,0.0,1.4,26.8,0.0,2.9,4.7
2020-08-06 18:20:00,27.4,33.9,0.0,1.5,26.8,0.0,3.3,5.3
2020-08-06 18:30:00,27.1,33.7,0.0,0.7,26.8,0.0,3.5,5.5
2020-08-06 18:40:00,26.8,33.5,0.0,0.9,26.4,0.0,2.8,5.0
2020-08-06 18:50:00,26.7,33.3,0.0,0.2,26.5,0.0,2.5,3.8
2020-08-06 19:00:00,26.6,33.1,0.0,0.1,26.6,0.0,2.9,4.1
2020-08-06 19:10:00,26.4,33.0,0.0,0.1,26.3,0.0,1.7,3.1
2020-08-06 19:20:00,26.5,32.8,0.0,0.2,26.0,0.0,2.1,2.9
2020-08-06 19:30:00,26.4,32.6,0.0,0.0,26.0,0.0,1.8,2.5
2020-08-06 19:40:00,26.4,32.5,0.0,0.0,25.8,0.0,1.0,1.7
2020-08-06 19:50:00,26.3,32.4,0.0,0.0,25.7,0.0,1.6,2.4
2020-08-06 20:00:00,26.3,32.2,0.0,0.0,26.1,0.0,2.3,3.4
2020-08-06 20:10:00,26.3,32.1,0.0,0.0,26.1,0.0,1.8,2.8
2020-08-06 20:20:00,26.2,32.0,0.0,0.0,26.1,0.0,1.9,3.0
2020-08-06 20:30:00,26.1,31.9,0.0,0.0,26.5,0.0,1.8,2.8
2020-08-06 20:40:00,26.1,31.7,0.0,0.0,26.4,0.0,1.8,2.7
2020-08-06 20:50:00,26.4,31.6,0.0,0.0,26.7,0.0,1.8,2.8
2020-08-06 21:00:00,26.6,31.6,0.0,0.0,26.8,0.0,2.2,3.8
2020-08-06 21:10:00,26.7,31.5,0.0,0.0,26.9,0.0,2.5,3.7
2020-08-06 21:20:00,26.9,31.4,0.0,0.1,27.0,0.0,2.0,3.3
2020-08-06 21:30:00,26.9,31.3,0.0,0.0,26.8,0.0,1.9,3.3
2020-08-06 21:40:00,27.0,31.3,0.0,0.2,27.0,0.0,1.9,2.7
2020-08-06 21:50:00,27.1,31.2,0.0,0.1,27.1,0.0,2.1,3.3
2020-08-06 22:00:00,27.1,31.2,0.0,0.3,26.8,0.0,1.8,2.8
2020-08-06 22:10:00,27.0,31.1,0.0,0.1,26.8,0.0,1.5,2.6
2020-08-06 22:20:00,27.1,31.0,0.0,0.1,26.8,0.0,1.5,2.5
2020-08-06 22:30:00,26.9,31.0,0.0,0.0,26.6,0.0,0.9,1.5
2020-08-06 22:40:00,26.9,30.9,0.0,0.0,26.7,0.0,1.1,1.6
2020-08-06 22:50:00,26.9,30.9,0.0,0.0,26.8,0.0,1.0,1.5
2020-08-06 23:00:00,26.9,30.8,0.0,0.0,26.8,0.0,1.1,1.8
2020-08-06 23:10:00,26.8,30.7,0.0,0.0,27.0,0.0,1.1,1.6
2020-08-06 23:20:00,26.7,30.7,0.0,0.0,26.7,0.0,1.1,2.5
2020-08-06 23:30:00,26.6,30.6,0.0,0.0,26.1,0.0,2.0,2.8
2020-08-06 23:40:00,26.6,30.6,0.0,0.0,26.0,0.0,1.9,2.7
2020-08-06 23:50:00,26.4,30.5,0.0,0.0,25.8,0.0,2.7,3.7
2020-08-07 00:00:00,26.3,30.5,0.0,0.0,25.8,0.0,2.3,3.5
2020-08-07 00:10:00,26.3,30.4,0.0,0.0,25.9,0.0,2.0,2.7
2020-08-07 00:20:00,26.7,30.3,0.0,0.8,25.9,0.0,2.3,3.3
2020-08-07 00:30:00,26.8,30.3,0.0,0.7,25.8,0.0,3.4,4.5
2020-08-07 00:40:00,26.8,30.3,0.0,0.2,25.4,0.0,3.3,5.0
2020-08-07 00:50:00,26.7,30.2,0.0,0.4,25.5,0.0,2.7,3.8
2020-08-07 01:00:00,26.6,30.2,0.0,0.2,25.5,0.0,3.2,4.6
2020-08-07 01:10:00,26.4,30.2,0.0,0.0,25.7,0.0,3.0,4.3
2020-08-07 01:20:00,26.4,30.1,0.0,0.0,25.7,0.0,3.1,4.0
2020-08-07 01:30:00,26.2,30.1,0.0,0.0,25.5,0.0,3.2,4.2
2020-08-07 01:40:00,26.1,30.0,0.0,0.0,25.7,0.0,3.2,4.1
2020-08-07 01:50:00,26.2,30.0,0.0,0.0,25.7,0.0,2.8,4.0
2020-08-07 02:00:00,26.2,30.0,0.0,0.0,25.8,0.0,2.6,4.3
2020-08-07 02:10:00,26.2,29.9,0.0,0.0,25.8,0.0,3.0,4.4
2020-08-07 02:20:00,26.3,29.9,0.0,0.0,25.7,0.0,2.6,3.9
2020-08-07 02:30:00,26.3,29.9,0.0,0.0,25.7,0.0,2.9,4.3
2020-08-07 02:40:00,26.2,29.8,0.0,0.0,25.5,0.0,3.0,4.3
2020-08-07 02:50:00,26.1,29.8,0.0,0.0,25.5,0.0,2.5,3.2
2020-08-07 03:00:00,26.1,29.8,0.0,0.0,25.3,0.0,1.4,2.8
2020-08-07 03:10:00,26.0,29.8,0.0,0.0,25.5,0.0,1.5,2.5
2020-08-07 03:20:00,26.1,29.7,0.0,0.0,25.3,0.0,2.1,3.1
2020-08-07 03:30:00,26.0,29.7,0.0,0.0,25.2,0.0,2.5,3.3
2020-08-07 03:40:00,26.0,29.6,0.0,0.0,25.3,0.0,2.7,3.8
2020-08-07 03:50:00,26.1,29.6,0.0,0.0,25.2,0.0,2.5,3.8
2020-08-07 04:00:00,26.1,29.6,0.0,0.5,25.3,0.0,2.5,3.8
2020-08-07 04:10:00,25.9,29.5,0.0,0.3,25.2,0.0,2.5,4.1
2020-08-07 04:20:00,25.7,29.5,0.0,0.0,25.1,0.0,2.5,3.6
2020-08-07 04:30:00,25.8,29.4,0.0,0.0,24.8,0.0,2.3,3.2
2020-08-07 04:40:00,25.7,29.4,0.0,0.0,24.6,0.0,2.1,3.3
2020-08-07 04:50:00,25.6,29.3,0.0,0.0,24.8,0.0,2.4,3.5
2020-08-07 05:00:00,24.9,29.3,0.0,0.0,25.0,0.0,2.5,4.2
2020-08-07 05:10:00,24.8,29.2,0.0,0.0,24.8,0.0,2.1,2.7
2020-08-07 05:20:00,24.8,29.2,0.0,0.0,24.9,0.0,1.9,2.5
2020-08-07 05:30:00,25.5,29.1,0.0,0.0,25.0,0.0,1.3,2.1
2020-08-07 05:40:00,25.9,29.1,0.0,0.0,25.1,0.0,1.9,2.7
2020-08-07 05:50:00,26.7,29.0,0.0,0.0,25.5,0.0,2.2,2.9
2020-08-07 06:00:00,28.8,29.0,0.0,0.0,25.7,0.0,1.6,2.5
